timestamp,user,event,ip,file_access,bytes_transferred
2024-01-01T05:14:00,user1,file_read,192.168.1.11,/var/www/html/index_6.html,4897
2024-01-01T05:15:00,guest,login_success,192.168.1.11,/var/www/html/index_9.html,1516
2024-01-01T05:16:00,backup_svc,login_success,192.168.1.10,/var/www/html/index_8.html,3906
2024-01-01T05:17:00,admin,login_success,192.168.1.10,/var/www/html/index_2.html,3558
2024-01-01T05:18:00,user2,file_read,192.168.1.10,/var/www/html/index_2.html,209
2024-01-01T05:19:00,backup_svc,file_read,10.0.0.5,/var/www/html/index_7.html,261
2024-01-01T05:20:00,user1,file_read,192.168.1.11,/var/www/html/index_8.html,3568
2024-01-01T05:21:00,admin,connection_established,172.16.0.2,/var/www/html/index_7.html,642
2024-01-01T05:22:00,user2,file_write,192.168.1.11,/var/www/html/index_8.html,1787
2024-01-01T05:23:00,admin,file_read,192.168.1.11,/var/www/html/index_6.html,2080
2024-01-01T05:24:00,admin,login_success,10.0.0.5,/var/www/html/index_6.html,4838
2024-01-01T05:25:00,admin,login_success,10.0.0.5,/var/www/html/index_2.html,3964
2024-01-01T05:26:00,guest,login_success,192.168.1.11,/var/www/html/index_9.html,3885
2024-01-01T05:27:00,backup_svc,login_success,192.168.1.11,/var/www/html/index_1.html,4100
2024-01-01T05:28:00,admin,logout,10.0.0.5,/var/www/html/index_1.html,4035
2024-01-01T05:29:00,backup_svc,file_write,172.16.0.2,/var/www/html/index_7.html,2653
2024-01-01T05:30:00,admin,file_read,192.168.1.11,/var/www/html/index_6.html,4809
2024-01-01T05:31:00,backup_svc,logout,192.168.1.11,/var/www/html/index_9.html,2040
2024-01-01T05:32:00,user1,file_write,172.16.0.2,/var/www/html/index_1.html,3197
2024-01-01T05:33:00,user1,logout,192.168.1.10,/var/www/html/index_5.html,3929
2024-01-01T05:34:00,admin,login_success,10.0.0.5,/var/www/html/index_5.html,2784
2024-01-01T05:35:00,user1,login_success,172.16.0.2,/var/www/html/index_4.html,980
2024-01-01T05:36:00,backup_svc,login_success,192.168.1.11,/var/www/html/index_3.html,2106
2024-01-01T05:37:00,backup_svc,file_read,10.0.0.5,/var/www/html/index_3.html,3268
2024-01-01T05:38:00,guest,file_write,172.16.0.2,/var/www/html/index_3.html,1911
2024-01-01T05:39:00,user1,login_success,192.168.1.11,/var/www/html/index_3.html,4402
2024-01-01T05:40:00,admin,login_success,172.16.0.2,/var/www/html/index_6.html,3073
2024-01-01T05:41:00,user2,logout,10.0.0.5,/var/www/html/index_8.html,2994
2024-01-01T05:42:00,user1,file_write,192.168.1.10,/var/www/html/index_1.html,869
2024-01-01T05:43:00,backup_svc,file_read,10.0.0.5,/var/www/html/index_8.html,3179
2024-01-01T05:44:00,user1,logout,192.168.1.10,/var/www/html/index_3.html,3334
2024-01-01T05:45:00,user1,file_read,10.0.0.5,/var/www/html/index_8.html,1217
2024-01-01T05:46:00,backup_svc,login_success,10.0.0.5,/var/www/html/index_5.html,4570
2024-01-01T05:47:00,user1,file_read,192.168.1.11,/var/www/html/index_2.html,2818
2024-01-01T05:48:00,user2,login_success,172.16.0.2,/var/www/html/index_2.html,2436
2024-01-01T05:49:00,admin,connection_established,172.16.0.2,/var/www/html/index_3.html,4159
2024-01-01T05:50:00,unknown_attacker,login_failure,8.8.8.8,/var/www/html/index_8.html,50765
2024-01-01T05:51:00,backup_svc,file_write,192.168.1.11,/var/www/html/index_1.html,3531
2024-01-01T05:52:00,user1,login_success,192.168.1.11,/var/www/html/index_7.html,1725
2024-01-01T05:53:00,user1,logout,192.168.1.11,/var/www/html/index_4.html,4370
2024-01-01T05:54:00,user1,file_read,10.0.0.5,/var/www/html/index_3.html,1355
2024-01-01T05:55:00,admin,login_success,192.168.1.11,/var/www/html/index_9.html,3769
2024-01-01T05:56:00,backup_svc,logout,10.0.0.5,/var/www/html/index_5.html,3743
2024-01-01T05:57:00,user2,file_write,10.0.0.5,/var/www/html/index_6.html,3580
2024-01-01T05:58:00,guest,file_read,192.168.1.11,/var/www/html/index_2.html,4670
2024-01-01T05:59:00,guest,login_success,192.168.1.10,/var/www/html/index_5.html,1434
2024-01-01T06:00:00,admin,file_write,172.16.0.2,/var/www/html/index_3.html,312
2024-01-01T06:01:00,admin,file_read,10.0.0.5,/var/www/html/index_9.html,1042
2024-01-01T06:02:00,guest,logout,10.0.0.5,/var/www/html/index_9.html,4307
2024-01-01T06:03:00,backup_svc,login_success,10.0.0.5,/var/www/html/index_5.html,1728
2024-01-01T06:04:00,user2,file_read,10.0.0.5,/var/www/html/index_6.html,2520
2024-01-01T06:05:00,user2,login_success,192.168.1.10,/var/www/html/index_5.html,1846
2024-01-01T06:06:00,user2,connection_established,192.168.1.10,/var/www/html/index_7.html,2511
2024-01-01T06:07:00,admin,login_success,10.0.0.5,/var/www/html/index_2.html,1117
2024-01-01T06:08:00,admin,logout,192.168.1.10,/var/www/html/index_1.html,217
2024-01-01T06:09:00,user1,login_success,192.168.1.10,/var/www/html/index_6.html,1639
2024-01-01T06:10:00,user1,login_success,192.168.1.11,/var/www/html/index_2.html,2782
2024-01-01T06:11:00,admin,file_read,192.168.1.11,/var/www/html/index_9.html,4449
2024-01-01T06:12:00,user2,logout,192.168.1.10,/var/www/html/index_2.html,2129
2024-01-01T06:13:00,user1,login_success,10.0.0.5,/var/www/html/index_1.html,2916
2024-01-01T06:14:00,user2,logout,172.16.0.2,/var/www/html/index_9.html,4723
2024-01-01T06:15:00,backup_svc,file_read,192.168.1.10,/var/www/html/index_6.html,4362
2024-01-01T06:16:00,backup_svc,file_read,172.16.0.2,/var/www/html/index_4.html,2434
2024-01-01T06:17:00,user2,connection_established,172.16.0.2,/var/www/html/index_2.html,3327
2024-01-01T06:18:00,admin,file_read,172.16.0.2,/var/www/html/index_8.html,4442
2024-01-01T06:19:00,guest,file_write,10.0.0.5,/var/www/html/index_5.html,274
2024-01-01T06:20:00,backup_svc,logout,10.0.0.5,/var/www/html/index_8.html,3136
2024-01-01T06:21:00,user1,file_write,192.168.1.11,/var/www/html/index_1.html,4453
2024-01-01T06:22:00,user1,file_read,172.16.0.2,/var/www/html/index_3.html,4045
2024-01-01T06:23:00,admin,file_read,192.168.1.11,/var/www/html/index_2.html,4465
2024-01-01T06:24:00,guest,connection_established,192.168.1.10,/var/www/html/index_1.html,929
2024-01-01T06:25:00,user1,connection_established,172.16.0.2,/var/www/html/index_8.html,2951
2024-01-01T06:26:00,backup_svc,login_success,172.16.0.2,/var/www/html/index_7.html,4509
2024-01-01T06:27:00,guest,logout,192.168.1.11,/var/www/html/index_5.html,568
2024-01-01T06:28:00,backup_svc,connection_established,10.0.0.5,/var/www/html/index_6.html,4197
2024-01-01T06:29:00,guest,connection_established,10.0.0.5,/var/www/html/index_7.html,1270
2024-01-01T06:30:00,admin,connection_established,192.168.1.11,/var/www/html/index_3.html,972
2024-01-01T06:31:00,user2,logout,192.168.1.11,/var/www/html/index_3.html,1415
2024-01-01T06:32:00,guest,file_write,192.168.1.11,/var/www/html/index_1.html,2345
2024-01-01T06:33:00,user2,logout,10.0.0.5,/var/www/html/index_6.html,837
2024-01-01T06:34:00,guest,file_write,192.168.1.10,/var/www/html/index_1.html,3099
2024-01-01T06:35:00,user2,logout,172.16.0.2,/var/www/html/index_5.html,3733
2024-01-01T06:36:00,guest,file_read,10.0.0.5,/var/www/html/index_4.html,4191
2024-01-01T06:37:00,admin,login_success,192.168.1.11,/var/www/html/index_6.html,3976
2024-01-01T06:38:00,user2,login_success,10.0.0.5,/var/www/html/index_2.html,1297
2024-01-01T06:39:00,user2,file_write,10.0.0.5,/var/www/html/index_1.html,4245
2024-01-01T06:40:00,unknown_attacker,login_failure,8.8.8.8,/var/www/html/index_6.html,66326
2024-01-01T06:41:00,guest,file_write,10.0.0.5,/var/www/html/index_3.html,4601
2024-01-01T06:42:00,user1,file_read,192.168.1.11,/var/www/html/index_9.html,850
2024-01-01T06:43:00,backup_svc,logout,172.16.0.2,/var/www/html/index_4.html,2970
2024-01-01T06:44:00,guest,login_success,192.168.1.11,/var/www/html/index_7.html,936
2024-01-01T06:45:00,backup_svc,login_success,10.0.0.5,/var/www/html/index_5.html,4490
2024-01-01T06:46:00,backup_svc,connection_established,10.0.0.5,/var/www/html/index_1.html,630
2024-01-01T06:47:00,user2,connection_established,192.168.1.11,/var/www/html/index_8.html,2544
2024-01-01T06:48:00,backup_svc,logout,172.16.0.2,/var/www/html/index_9.html,4362
2024-01-01T06:49:00,user2,file_write,192.168.1.11,/var/www/html/index_8.html,468
2024-01-01T06:50:00,user2,logout,172.16.0.2,/var/www/html/index_9.html,4753
2024-01-01T06:51:00,user1,file_write,192.168.1.10,/var/www/html/index_8.html,1509
2024-01-01T06:52:00,user2,logout,10.0.0.5,/var/www/html/index_5.html,2799
2024-01-01T06:53:00,backup_svc,logout,192.168.1.10,/var/www/html/index_7.html,1046
2024-01-01T06:54:00,backup_svc,connection_established,10.0.0.5,/var/www/html/index_5.html,2095
2024-01-01T06:55:00,backup_svc,connection_established,192.168.1.10,/var/www/html/index_3.html,1393
2024-01-01T06:56:00,guest,file_read,192.168.1.11,/var/www/html/index_9.html,1871
2024-01-01T06:57:00,user1,login_success,172.16.0.2,/var/www/html/index_1.html,4771
2024-01-01T06:58:00,backup_svc,file_read,192.168.1.10,/var/www/html/index_5.html,817
2024-01-01T06:59:00,user1,logout,192.168.1.11,/var/www/html/index_7.html,2347
2024-01-01T07:00:00,guest,logout,172.16.0.2,/var/www/html/index_2.html,1638
2024-01-01T07:01:00,user2,file_read,172.16.0.2,/var/www/html/index_4.html,2304
2024-01-01T07:02:00,user1,file_write,10.0.0.5,/var/www/html/index_2.html,1048
2024-01-01T07:03:00,user2,logout,172.16.0.2,/var/www/html/index_4.html,4917
2024-01-01T07:04:00,guest,login_success,172.16.0.2,/var/www/html/index_9.html,4604
2024-01-01T07:05:00,admin,file_write,192.168.1.11,/var/www/html/index_3.html,2073
2024-01-01T07:06:00,admin,file_read,10.0.0.5,/var/www/html/index_7.html,2718
2024-01-01T07:07:00,admin,file_read,172.16.0.2,/var/www/html/index_5.html,2713
2024-01-01T07:08:00,user1,file_write,172.16.0.2,/var/www/html/index_4.html,2081
2024-01-01T07:09:00,backup_svc,file_write,192.168.1.10,/var/www/html/index_7.html,673
2024-01-01T07:10:00,user2,connection_established,172.16.0.2,/var/www/html/index_7.html,4433
2024-01-01T07:11:00,user1,connection_established,192.168.1.10,/var/www/html/index_8.html,4444
2024-01-01T07:12:00,user1,file_write,10.0.0.5,/var/www/html/index_7.html,4278
2024-01-01T07:13:00,user1,login_success,10.0.0.5,/var/www/html/index_5.html,3294
2024-01-01T07:14:00,user2,connection_established,192.168.1.10,/var/www/html/index_2.html,130
2024-01-01T07:15:00,user1,logout,10.0.0.5,/var/www/html/index_4.html,4822
2024-01-01T07:16:00,admin,login_success,10.0.0.5,/var/www/html/index_8.html,101
2024-01-01T07:17:00,user2,file_write,10.0.0.5,/var/www/html/index_7.html,4794
2024-01-01T07:18:00,user2,file_read,172.16.0.2,/var/www/html/index_8.html,4171
2024-01-01T07:19:00,backup_svc,file_read,172.16.0.2,/var/www/html/index_7.html,2597
2024-01-01T07:20:00,guest,connection_established,192.168.1.11,/var/www/html/index_4.html,4080
2024-01-01T07:21:00,backup_svc,connection_established,172.16.0.2,/var/www/html/index_9.html,2131
2024-01-01T07:22:00,guest,connection_established,192.168.1.10,/var/www/html/index_1.html,2560
2024-01-01T07:23:00,user2,login_success,172.16.0.2,/var/www/html/index_5.html,886
2024-01-01T07:24:00,user2,connection_established,172.16.0.2,/var/www/html/index_7.html,109
2024-01-01T07:25:00,admin,logout,192.168.1.11,/var/www/html/index_6.html,4948
2024-01-01T07:26:00,guest,connection_established,192.168.1.11,/var/www/html/index_9.html,2266
2024-01-01T07:27:00,user2,connection_established,192.168.1.10,/var/www/html/index_7.html,1589
2024-01-01T07:28:00,user1,login_success,172.16.0.2,/var/www/html/index_9.html,2496
2024-01-01T07:29:00,guest,connection_established,192.168.1.11,/var/www/html/index_2.html,564
2024-01-01T07:30:00,unknown_attacker,login_failure,8.8.8.8,/var/www/html/index_2.html,72150
2024-01-01T07:31:00,admin,login_success,192.168.1.11,/var/www/html/index_1.html,3833
2024-01-01T07:32:00,guest,login_success,192.168.1.10,/var/www/html/index_5.html,3232
2024-01-01T07:33:00,backup_svc,logout,192.168.1.11,/var/www/html/index_6.html,3691
2024-01-01T07:34:00,user1,file_read,172.16.0.2,/var/www/html/index_8.html,2283
2024-01-01T07:35:00,admin,logout,192.168.1.10,/var/www/html/index_3.html,518
2024-01-01T07:36:00,admin,file_read,192.168.1.10,/var/www/html/index_8.html,4131
2024-01-01T07:37:00,admin,logout,192.168.1.11,/var/www/html/index_9.html,3650
2024-01-01T07:38:00,admin,logout,192.168.1.10,/var/www/html/index_3.html,465
2024-01-01T07:39:00,backup_svc,logout,172.16.0.2,/var/www/html/index_2.html,4458
2024-01-01T07:40:00,user1,logout,10.0.0.5,/var/www/html/index_4.html,1934
2024-01-01T07:41:00,guest,logout,172.16.0.2,/var/www/html/index_4.html,1510
2024-01-01T07:42:00,user2,logout,192.168.1.10,/var/www/html/index_7.html,3095
2024-01-01T07:43:00,admin,logout,172.16.0.2,/var/www/html/index_8.html,1234
2024-01-01T07:44:00,backup_svc,file_read,172.16.0.2,/var/www/html/index_7.html,1841
2024-01-01T07:45:00,backup_svc,logout,172.16.0.2,/var/www/html/index_5.html,1440
2024-01-01T07:46:00,admin,connection_established,10.0.0.5,/var/www/html/index_3.html,3280
2024-01-01T07:47:00,user1,logout,10.0.0.5,/var/www/html/index_6.html,4558
2024-01-01T07:48:00,backup_svc,login_success,192.168.1.11,/var/www/html/index_1.html,1521
2024-01-01T07:49:00,user1,logout,192.168.1.11,/var/www/html/index_3.html,964
2024-01-01T07:50:00,backup_svc,connection_established,192.168.1.11,/var/www/html/index_4.html,4911
2024-01-01T07:51:00,user1,login_success,172.16.0.2,/var/www/html/index_7.html,954
2024-01-01T07:52:00,user1,connection_established,10.0.0.5,/var/www/html/index_9.html,1112
2024-01-01T07:53:00,admin,login_success,10.0.0.5,/var/www/html/index_6.html,2186
2024-01-01T07:54:00,backup_svc,file_write,10.0.0.5,/var/www/html/index_8.html,4421
2024-01-01T07:55:00,guest,login_success,192.168.1.11,/var/www/html/index_7.html,4695
2024-01-01T07:56:00,user1,file_write,192.168.1.11,/var/www/html/index_1.html,1700
2024-01-01T07:57:00,user2,file_read,192.168.1.11,/var/www/html/index_5.html,4722
2024-01-01T07:58:00,admin,file_read,192.168.1.10,/var/www/html/index_7.html,2130
2024-01-01T07:59:00,user2,file_read,10.0.0.5,/var/www/html/index_7.html,4043
2024-01-01T08:00:00,guest,logout,192.168.1.10,/var/www/html/index_2.html,1222
2024-01-01T08:01:00,backup_svc,connection_established,192.168.1.11,/var/www/html/index_7.html,4192
2024-01-01T08:02:00,user2,file_read,10.0.0.5,/var/www/html/index_5.html,3743
2024-01-01T08:03:00,backup_svc,file_write,192.168.1.10,/var/www/html/index_1.html,4482
2024-01-01T08:04:00,guest,logout,192.168.1.11,/var/www/html/index_2.html,2293
2024-01-01T08:05:00,user1,file_read,192.168.1.11,/var/www/html/index_4.html,3197
2024-01-01T08:06:00,user1,file_write,172.16.0.2,/var/www/html/index_6.html,251
2024-01-01T08:07:00,admin,file_read,192.168.1.11,/var/www/html/index_1.html,519
2024-01-01T08:08:00,user2,login_success,172.16.0.2,/var/www/html/index_6.html,3554
2024-01-01T08:09:00,admin,connection_established,172.16.0.2,/var/www/html/index_1.html,595
2024-01-01T08:10:00,guest,connection_established,192.168.1.10,/var/www/html/index_3.html,2401
2024-01-01T08:11:00,guest,connection_established,192.168.1.11,/var/www/html/index_5.html,4690
2024-01-01T08:12:00,user2,connection_established,192.168.1.10,/var/www/html/index_3.html,4935
2024-01-01T08:13:00,user1,login_success,192.168.1.11,/var/www/html/index_1.html,1521
2024-01-01T08:14:00,guest,file_write,192.168.1.11,/var/www/html/index_2.html,1595
2024-01-01T08:15:00,guest,login_success,192.168.1.10,/var/www/html/index_5.html,2994
2024-01-01T08:16:00,user1,logout,172.16.0.2,/var/www/html/index_3.html,1419
2024-01-01T08:17:00,backup_svc,file_read,192.168.1.10,/var/www/html/index_3.html,765
2024-01-01T08:18:00,user2,file_read,192.168.1.11,/var/www/html/index_1.html,202
2024-01-01T08:19:00,backup_svc,connection_established,172.16.0.2,/var/www/html/index_8.html,2034
